,Unnamed: 0,Method of Operation,Premise Name,Premise Address,Premise City,lat,lon
330,1786,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",106 NORFOLK STREET LLC,106 NORFOLK ST - NORTH STORE,NEW YORK,40.7189072,-73.9870008
331,1789,"CABARET SERVING BEER, WINE, LIQUOR, & CIDER",PIER A BATTERY PARK ASSOCIATES LLC,22 BATTERY PLACE,NEW YORK,40.704447,-74.0174174
332,1795,"TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",31 ORCHARD ST REALTY INC,301 E 12TH ST,NEW YORK,40.66708365,-73.98700368
333,1796,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,FIDDLESTICKS LLC,54 58 GREENWICH AVENUE,NEW YORK,40.73575944,-74.00050522
334,1803,TAVERN SERVING BEER WINE CIDER AND LIQUOR,THEATRE REFRESHMENT CO OF NY INC & SUNLIGHT,252 W 45TH STREET,NEW YORK,40.7587046,-73.98798461
335,1808,TAVERN SERVING LIQUOR WINE AND BEER CIDER,DONORE CORP,40 EXCHANGE PLACE,NEW YORK,40.7059245,-74.0103947
336,1830,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,C & C FIRST AVE CORP,1495 1ST AVE,NEW YORK,40.7718301,-73.9532794
337,1831,"TAVERN/KIOSK SERVING WINE, BEER & CIDER",MR BING OF TIMES SQUARE LLC,00 BROADWAY PLAZA,NEW YORK,41.073475,-73.814073
338,1833,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",LOVE PICIN INC,153 1ST AVENUE,NEW YORK,40.7285375,-73.984869
339,1835,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,PUBLIC HOUSE NYC LLC,622 3RD AVE,NEW YORK,40.7502598,-73.9756539
340,1837,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",BOWLMOR TIMES SQUARE LLC,222 W 44TH STREET,NEW YORK,40.757655,-73.9870647
341,1844,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",241 SULLIVAN ST CAFE CORP,241 SULLIVAN STREET,NEW YORK,40.72985967,-73.99940648
342,1845,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",VYSK INC,174 RIVINGTON ST,NEW YORK,40.7190901,-73.98444015
343,1852,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",CASTLEKNOCK INC,264 266 W 47TH STREET,NEW YORK,40.75983877,-73.98635677
344,1853,"TAVERN/ COMEDY CLUB SERVING BEER, WINE, CIDER,  AND LIQUOR",MELDA COMEDY LLC,"99 MACDOUGAL ST, LOWER LEVEL",NEW YORK,40.7296283,-74.0010291
345,1854,TAVERN RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,BROADWAY BLUES 50TH ST CORP,226 W 50TH STREET,NEW YORK,40.7616211,-73.9851986
346,1862,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,PEARLSTONE RESTAURANT LLC,91 97 PEARL STREET/48 STONE ST,NEW YORK,40.7044464,-74.0095487
347,1863,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",WALTERS BAR INC,389 8TH AVE,NEW YORK,40.7493754,-73.99584765
348,1867,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER","MANHATTAN CLUB TIMESHARE ASSOCIATION INC,THE",200 W 56TH ST,NEW YORK,40.7649849,-73.9811048
349,1879,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,"BROOME STREET BAR INC,THE",361 363 W BROADWAY,NEW YORK,40.7230166,-74.003101
350,1888,"RESTAURANT/BAR SERVING LIQUOR, WINE AND BEER CIDER",FLATIRON ROOM OPERATIONS LLC,37 WEST 26TH ST,NEW YORK,40.7445195,-73.9904827
351,1891,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",FT 466 LLC,466 AMSTERDAM AVE,NEW YORK,40.7854795,-73.9768599
352,1897,CLUB SERVING BEER WINE CIDER AND LIQUOR,UNION CLUB OF THE CITY OF,701 707 PARK AVE,NEW YORK,40.69787412,-73.94779121
353,1901,"TAVERN RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",NEW YORK SHAKESPEARE FESTIVAL,425 LAFAYETTE STREET,NEW YORK,40.72892905,-73.99180466
354,1914,"CLUB (MEMBERS ONLY) SERVING LIQUOR, WINE, BEER AND CIDER",CCC NFP INC,1 PIER 76,NEW YORK,42.8632145,-78.85072561
355,1924,"BAR TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",IDEAL HOSPITALITY LLC,50 W 36TH ST,NEW YORK,40.75034045,-73.98566804
356,1929,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,125 HOSPITALITY LLC,125 MACDOUGAL ST,NEW YORK,40.732426,-73.998563
357,1932,BAR/TAVERN/LOUNGE SERVING BEER WINE CIDER & LIQUOR,ULLI BAR CORP,120 ORCHARD ST,NEW YORK,40.71936495,-73.98932137
358,1937,TAVERN SERVING LIQUOR WINE CIDER AND BEER,162 4 AVE B BAR,162 164 AVENUE B,NEW YORK,40.7271258,-73.9798625
359,1939,TAVERN SERVING LIQUOR CIDER WINE AND BEER,DUNMORE NEW YORK INC,875 10TH AVE,NEW YORK,40.7693396,-73.9886262
360,1941,BAT/TAVERN SERVING BEER WINE AND CIDER,CONVENE 117 WEST 46TH LLC & FOR FIVE@117W 46TH LLC,117 W 46TH ST,NEW YORK,40.757927,-73.983247
361,1955,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",LONDELS INC,2620 8TH AVENUE,NEW YORK,40.71442682,-73.54627494
362,1958,TAVERN/CAFE SERVING BEER CIDER & WINE,THINK FOURTH AVENUE LLC,121 123 4TH AVE,NEW YORK,40.71556233,-73.38522433
363,1959,TAVERN SERVING BEER WINE AND CIDER,BROOKS BROTHERS RESTAURANT LLC,901 BROADWAY,NEW YORK,40.7391221,-73.9899925
364,1961,"CLUB - TAVERN SERVING LIQUOR, WINE, AND BEER CIDER","NIPPON CLUB INC,THE",145 W 57TH STREET,NEW YORK,40.7652495,-73.97868284
365,1966,"RESTAURANT/BAR SERVING LIQUOR, WINE, BEER, & CIDER",B AND B RESTAURANT GROUP LLC,285 MADISON AVE,NEW YORK,40.751636,-73.9799764
366,1977,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",TANGIER LLC,311 CHURCH ST,NEW YORK,40.71961345,-74.00390769
367,1983,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",JAMO 31 PLUS INC,5 W 31ST ST,NEW YORK,40.65975114,-74.00553451
368,1984,"BAR/TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",701 RESTAURANT LLC,701 9TH AVE,NEW YORK,40.7624142,-73.9899588
369,1986,BAR/TAVERN (CAFE) SERVING LIQUOR WINE BEER AND CIDER,MADISON & PARK HOSPITALITY GROUP LLC,36 BATTERY PL,NEW YORK,40.7061186,-74.0182811
370,2004,TAVERN SERVING BEER WINE CIDER AND LIQUOR,101 WEST 75 BAR & REST ENTERPRISES LTD,101 W 75TH STREET,NEW YORK,40.7795777,-73.9776175
371,2005,TAVERN SERVING LIQUOR WINE CIDER& BEER,BADEN BADEN NEW YORK INC,28 W 32ND STREET,NEW YORK,40.74762905,-73.98705435
372,2009,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",DELTA 510 CORP,510 E 11TH ST,NEW YORK,40.7280803,-73.9812286
373,2017,TAVERN SERVING BEER WINE  CIDER & LIQUOR,GHD INC,"432 E 13TH STREET, WEST STORE",NEW YORK,40.7299405,-73.9819054
374,2018,TAVERN SERVING BEER WINE CIDER AND LIQUOR,HUGHES TAVERN LLC,1682 1ST AVENUE,NEW YORK,40.7780072,-73.9483202
375,2027,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",ARTHURS TAVERN INC,57 GROVE ST,NEW YORK,40.7331992,-74.0034508
376,2059,TAVERN SERVING BEER CIDER WINE AND LIQUOR,SPRBAR INC,310 SPRING STREET,NEW YORK,40.7257478,-74.00860699
377,2060,TAVERN SERVING LIQUOR WINE CIDER AND BEER,THREE HOOPLES LTD,2662 BROADWAY,NEW YORK,40.7979208,-73.9690806
378,2069,RESTAURANT TAVERN SERVING BEER WINE AND LIQUOR CIDER,22 EAST 54TH STREET RESTAURANT CORP,22 E 54TH ST,NEW YORK,40.7604515,-73.9742449
379,2088,"TAVERN - RESTAURANT SERVING LIQUOR, WINE, AND BEER CIDER",PETER MCMANUS CAFE INC,152 7TH AVE,NEW YORK,40.7418314,-73.9975703
380,2104,TAVERN RESTAURANT SERVING WINE CIDER AND BEER,CARAL LTD,318 WEST 53RD ST,NEW YORK,40.76435527,-73.98539865
381,2105,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,SPRING REST GROUP LLC,53 SPRING ST,NEW YORK,40.7222913,-73.99654903
382,2124,TAVERN SERVING BEER CIDER WINE AND LIQUOR ,COBRA CATERERS INC,575 HUDSON STREET,NEW YORK,40.7361182,-74.0062017
383,2128,TAVERN SERVING BEER WINE CIDER AND LIQUOR,MPDRAW LLC,109 LUDLOW STREET,NEW YORK,40.719392,-73.9888436
384,2133,"BAR/TAVERN SELLING BEER, WINE, LIQUOR, & CIDER",134 WEST 3RD ST REST INC,134 W 3RD STREET,NEW YORK,40.7306793,-74.0010286
385,2136,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",ORCHID STREET ENTERPRISES LLC,174 ORCHARD STREET,NEW YORK,40.7215883,-73.9883313
386,2147,"BAR/TAVERN SERVING BEER, WINE, LIQUOR & CIDER",MGTS CORP,1000 S 8TH AVE,NEW YORK,40.907644,-73.83964
387,2155,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",PANDA BUBBLE TEA CP LLC,1 HECKSCHER FIELDS,NEW YORK,40.7698822,-73.9762896
388,2157,TAVERN SERVING BEER CIDER WINE & LIQUOR,SANDBAR CONCESSIONS INC,226 W 46TH STREET,NEW YORK,40.7590309,-73.98674788
389,2161,"BAR/TAVERN SERVING BEER, CIDER WINE AND LIQUOR",LATTITUDE WESTSIDE CORP,783 8TH AVE,NEW YORK,40.7609244,-73.98748588
390,2163,TAVERN SERVING BEER WINE AND LIQUOR CIDER,HOLLAND COCKTAIL LOUNGE INC,532 9TH AVENUE,NEW YORK,40.7567953,-73.9935819
391,2164,"BAR/TAVERN SERVING BEER, CIDER, AND WINE",ESPRESSO BOOKSTORE & CAFE BROADWAY LLC,2020 BROADWAY,NEW YORK,40.776403,-73.9818396
392,2166,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",CHELSEA MUSIC HALL LLC,75 9TH AVE,NEW YORK,40.7420513,-74.0048973
393,2168,"BAR TAVERN SERVING LIQUOR, WINE AND BEER",MYNAH LLC,250 E 52ND ST,NEW YORK,40.64722996,-74.01703404
394,2170,BAR/TAVERN SERVING WINE BEER AND CIDER,LIBERTY THEATERS LLC,18-22 MINETTA LN,NEW YORK,40.730416,-74.00116067
395,2179,"TAVERN  SERVING WINE, BEER AND CIDER",203 WEST 19 TAVERN INC,203 WEST 19TH ST,NEW YORK,40.7418443,-73.9976633
396,2181,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",RAJMAR HOLDINGS INC,636 HUDSON STREET,NEW YORK,40.7386233,-74.005346
397,2185,CLUB RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,"JUNIOR LEAGUE OF THE,THE",128 130 E 80TH STREET,NEW YORK,40.77586384,-73.95914938
398,2193,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,68 PERRY ST CORP,331 W 4TH STREET,NEW YORK,40.7380378,-74.0037665
399,2194,"BAR SERVING LIQUOR, WINE, BEER & CIDER",SIREN RETAIL CORPORATION,61 9TH AVE,NEW YORK,40.7414942,-74.0052638
400,2201,BAR/TAVERN SERVING LIQUOR WINE CIDER & BEER,"RUMHOUSE 47 LLC, THE",23 W 45TH ST,NEW YORK,40.7559902,-73.9805626
401,2206,TAVERN SERVING BEER CIDER WINE AND LIQUOR,MORELAND INC,356 W 40TH STREET,NEW YORK,40.7568395,-73.99324831
402,2209,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",BETA CLINTON CORP,37 39 CLINTON STREET,NEW YORK,42.64111655,-73.75885382
403,2221,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",RTA HOLDINGS LLC,235 W 56TH STREET,NEW YORK,40.7658332,-73.9825997
404,2224,TAVERN SERVING BEER CIDER WINE AND LIQUOR,85 PEARL STREET VENTURE LTD,85 PEARL ST,NEW YORK,40.62701566,-74.08481138
405,2226,"MIXED USE RESTAURANT TAVERN SERVING LIQUOR, WINE, BEER, & CIDER",MADISON ENTERTAINMENT ASSOCIATES LLC,625 MADISON AVENUE,NEW YORK,40.7632104,-73.9715007
406,2233,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",CRT RESTAURANT INC,108 110 W 40TH ST,NEW YORK,40.75369353,-73.98559965
407,2235,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,JMP VENTURES LLC,2 GOLD STREET,NEW YORK,40.7073611,-74.0069841
408,2241,CLUB SERVING LIQUOR CIDER WINE AND BEER,"NEW YORK YACHT CLUB,THE",37 41 W 44TH STREET,NEW YORK,40.75536941,-73.9811092
409,2242,"RESTAURANT/CABARET/NIGHT CLUB/DANCE CLUBSERVING LIQUOR, WINE, BEER & CIDER",VARIETY 57TH STREET HOLDINGS LLC,311 W 57TH ST,NEW YORK,40.7671482,-73.9834436
410,2250,"BAR/TAVERN SERVING BEER, WINE, AND CIDER",THREE SEAT ESPRESSO & BARBER LLC,137 AVENUE A,NEW YORK,40.7270908,-73.982962
411,2252,TAVERN SERVING BEER WINE CIDER AND LIQUOR,GREEN 90 INC,90 92 GREENWICH AVENUE,NEW YORK,41.401198,-74.325467
412,2260,BAR/TAVERN SERVING BEER AND WINE ,SIVANDREW INC,200 CLINTON ST,NEW YORK,40.6906457,-73.9943524
413,2264,"TAVERN - RESTAURANT SERVING LIQUOR, WINE, CIDER AND BEER",AURORA SOHO INC,510 BROOME ST,NEW YORK,40.7235762,-74.0032337
414,2268,TAVERN SERVING BEER WINE AND LIQUOR CIDER,BEA'S TAVERN INC,47 EAST HOUSTON STREET,NEW YORK,40.7246699,-73.9947475
415,2274,"BAR/TAVERN SERVING BEER, WINE AND LIQUOR CIDER",DRINKING WITH GOOD DOUGH LLC ,85 WASHINGTON PL,NEW YORK,40.73011124,-73.99577884
416,2278,TAVERN WINE SERVING BEER CIDER & WINE,58TH STREET CAFÉ LLC,768 5TH AVE,NEW YORK,40.76445985,-73.9744941
417,2284,TAVERN SERVING LIQUOR WINE CIDER AND BEER,FLAM ABLE LLC,204 AVENUE B,NEW YORK,40.72845405,-73.97899632
418,2288,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,"AMERICAN MUSEUM OF,THE",CENTRAL PARK WEST & 79TH ST,NEW YORK,40.7831762,-73.978385
419,2291,TAVERN SERVING BEER CIDER WINE AND LIQUOR,PATTY MC CARTHYS INC,169 AVENUE A,NEW YORK,40.7282946,-73.982093
420,2299,TAVERN RESTAURANT SERVING LIQUOR WINE AND BEER CIDER,NO MOORE OYSTERS LLC,71 NORTH MOORE STREET,NEW YORK,40.7201805,-74.009907
421,2307,"BAR/CAFE SERVING BEER, WINE, CIDER, & LIQUOR",LARSTASIO LLC,1392 MADISON AVE,NEW YORK,40.7877382,-73.9539694
422,2309,"TAVERN SERVING BEER, WINE AND CIDER     ",IVORY & WHITE MARKETS INC/MORTY'S WINE & BEER BAR ,15 WEST END AVE,NEW YORK,40.58112505,-73.95340485
423,2310,"PRIVATE CLUB SERVING LIQUOR, WINE AND BEER CIDER","PLAYERS INC, THE ",16 GRAMERCY PARK,NEW YORK ,43.15443954,-77.54719971
424,2316,TAVERN SERVING BEER WINE CIDER AND LIQUOR,692 RESTAURANT CORP,692 3RD AVENUE,NEW YORK,40.7518867,-73.97400124
425,2320,TAVERN SERVING BEER CIDER WINE AND LIQUOR,THE HOTEL COUNCIL OF THE BOARD OF MANAGERS OF TRUM,1 CENTRAL PARK WEST,NEW YORK ,40.769114,-73.981821
426,2329,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,KD 714 INC,714 11TH AVE,NEW YORK,40.76618795,-73.99411114
427,2340,"BAR/TAVERN SERVING BEER, WINE, CIDER & LIQUOR",1325 CCPJ CORP,1325 5TH AVE,NEW YORK,40.7979332,-73.9482187
428,2347,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,"D F K 11 TRINITY PL CORP,THE",11 TRINITY PL & 39 BROADWAY,NEW YORK,40.7063433,-74.0138025
429,2357,BAR/TAVERN SERVING BEER WINE CIDER AND LIQUOR,FINGAL LLC,1586 YORK AVE,NEW YORK,40.77421885,-73.94804036
430,2360,TAVERN SERVING LIQUOR WINE AND BEER CIDER,LAZERINI JAZZ LLC,649 E 9TH ST,NEW YORK,40.7254627,-73.9781635
431,2361,"CLUB TAVERN SERVING LIQUOR, WINE, CIDER, AND BEER",SALMAGUNDI CLUB INC,47 5TH AVENUE,NEW YORK,40.7343016,-73.9945529
432,2362,TAVERN SERVING BEER CIDER AND WINE. UPGRADE TO FULL ON-PREMISE LICENSE PROHIBITED.,JUICERIE LLC,19 KENMARE ST,NEW YORK,40.7207158,-73.9947851
433,2368,"TAVERN RESTAURANT SERVING LIQUOR, WINE, CIDER AND BEER",VIG PARK INC,450 PARK AVENUE SOUTH,NEW YORK,40.7449202,-73.9831434
434,2381,TAVERN WITHIN A MUSEUM SERVING WINE CIDER AND BEER,LOWER EAST SIDE TENEMENT MUSEUM,103 ORCHARD ST,NEW YORK,40.7187837,-73.9900266
435,2385,"CAFE/BAR SERVING LIQUOR, WINE, BEER AND CIDER",GUYERS INC,286 COLUMBUS AVE,NEW YORK,40.77852425,-73.97823899
436,2387,TAVERN SERVING BEER CIDER WINE AND LIQUOR,COMIC STRIP PROMOTIONS INC,1568 2ND AVENUE,NEW YORK,40.7748581,-73.9536956
437,2390,TAVERN RESTAURANT SERVING CIDER LIQUOR WINE & BEER,VINO FIVE GROUP LLC,201 E 31ST ST,NEW YORK,40.7438282,-73.9792679
438,2391,BILLIARDS BAR/TAVERN OP,SR CITY ENTERTAINMENT LLC,10 E 21ST STREET AKA 915 BROAD,NEW YORK,40.7220714,-74.0008343
439,2394,"CLUB SERVING BEER, WINE, LIQUOR, & CIDER","BROOK INC,THE",111 E 54TH STREET,NEW YORK,40.64805,-74.02106702
440,2395,"CLUB SERVING LIQUOR, WINE, BEER & CIDER",STUDIO 466 INC,466 LEXINGTON AVE,NEW YORK,40.7539121,-73.97495466
441,2406,CLUB RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,CLUB METROPOLITAN INC,146 W 57TH STREET,NEW YORK,40.76481753,-73.97859029
442,2409,TAVERN SERVING BEER CIDER WINE AND LIQUOR,CEAD SLAINTE INC,519 2ND AVENUE,NEW YORK,40.7416176,-73.9784219
443,2414,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",130 WEST 3RD CAFE INC,130 W 3RD STREET,NEW YORK,40.72276085,-73.29952703
444,2415,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",PIPO POOL INC,582 WEST 183RD STREET,NEW YORK,40.8502653,-73.9326375
445,2420,"CAFE/BAR SPACE SERVING LIQUOR, WINE, BEER AND CIDER",1204 BROADWAY RESTAURANT LLC,1204 BROADWAY,NEW YORK,40.7462694,-73.9883642
446,2436,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,WINNIE'S BAR INC,58 E BROADWAY,NEW YORK,40.7138068,-73.9953242
447,2437,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,OLD JOHN INC,148 W 67TH STREET,NEW YORK,40.639131,-74.0289586
448,2442,"TAVERN SERVING BEER, WINE & CIDER",BONAP GROUP LLC,358 W 47TH ST,NEW YORK,40.7612929,-73.9899806
449,2443,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER","VENDANGE GROUP LLC, THE",510 W 52ND ST,NEW YORK,40.7660936,-73.9918024
450,2444,"BAR/TAVERN SERVING BEER, WINE, & CIDER",THIS THEATER CORP,154 W 29TH ST,NEW YORK,40.74735925,-73.99229505
451,2452,TAVERN SERVING WINE CIDER AND BEER ONLY,THEATER FOR THE NEW CITY FOUNDATION INC,155 1ST AVE,NEW YORK,40.94098295,-73.06177628
452,2464,CLUB RESTAURANT SERVING LIQUOR WINE AND BEER CIDER,REGENCY WHIST CLUB INC,15 E 67TH STREET,NEW YORK,40.76897935,-73.96819769
453,2470,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,BRANDON REST LLC,932 2ND AVE,NEW YORK,40.75444625,-73.96839428
454,2479,TAVERN SERVING BEER CIDER WINE AND LIQUOR,A J K CAFE INC,407 8TH AVE,NEW YORK,40.7499096,-73.99538
455,2486,"TAVERN SERVING LIQUOR, WINE, BEER, & CIDER",DAGDA CORP,692 10TH AVENUE,NEW YORK,40.76359885,-73.99222849
456,2488,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",BRIAN BOLKE ELEVEN CONSULTING LLC,20 HUDSON YARDS,NEW YORK,40.7559064,-74.0005322
457,2502,TAVERN SERVING LIQUOR WINE CIDER AND BEER,599 TENTH AVENUE CORP,599 10TH AVE,NEW YORK,40.76071335,-73.99507608
458,2519,BAR/TAVERN SERVING BEER WINE CIDER & LIQUOR,LOW OVERRUN LLC,490 494 LAGUARDIA PL,NEW YORK,40.72778927,-73.99932027
459,2523,"BAR/TAVERN SERVING BEER, WINE AND CIDER",CLO CONCESSIONS LLC,30 32 34 W 13TH ST,NEW YORK,40.73562178,-73.99507713
460,2525,"BAR/TAVERN SERVING BEER, CIDER, AND WINE ",KAZZA CORP,708 W 177TH ST,NEW YORK,40.8475475,-73.9387283
461,2528,"BAR/TAVERN SERVING BEER, WINE, CIDER & LIQUOR",GBSZ LLC,225 WEST ST,NEW YORK,40.7198498,-74.01276078
462,2530,TAVERN SERVING BEER AND WINE CIDER,L A K INC,9A SAINT MARKS PL,NEW YORK,40.90315977,-73.86749731
463,2548,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",CALEDONIAN NYC INC,107 MACDOUGAL ST,NEW YORK,40.67973435,-73.9176884
464,2558,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,45 GROUP INC,12 W 45TH STREET,NEW YORK,40.75556385,-73.98046441
465,2560,"TAVERN RESTAURANT SERVING LIQUOR, WINE, BEER, & CIDER",RUMBA CORP,543 LA GUARDIA PL STORE ON GRO,NEW YORK,40.7283929,-73.9980822
466,2567,"RESTAURANT/BAR WITH KARAOKESERVING LIQUOR, WINE, BEER AND CIDER     ",JAY ENTERTAINMENT CORP,9 E 38TH ST,NEW YORK,40.76862167,-73.91212802
467,2571,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",MIRABI INC,175 179 W 4TH STREET,NEW YORK,40.72368742,-73.29851884
468,2576,TAVERN SERVING LIQUOR WINE CIDER AND BEER,SERGEANTS MESS OF THE 69TH INFANTRY INC.,68 LEXINGTON AVENUE,NEW YORK,40.74133785,-73.98423151
469,2578,TAVERN SERVING BEER WINE CIDER AND LIQUOR,155 SECOND AVE REST INC,155 2ND AVENUE,NEW YORK,40.72969555,-73.98726484
470,2587,"BAR / TAVERN SERVING WINE, BEER & CIDER",JEMIKOS GFF INC,171 SULLIVAN ST,NEW YORK,40.7279573,-74.00083905
471,2594,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",LUCILLES COFFEE AND COCKTAILS LLC,26 MACOMBS PL,NEW YORK,40.8259151,-73.9389702
472,2596,"NIGHTCLUB SERVING BEER, WINE CIDER & LIQUOR",ELECTRIC ROOM 16 LLC STRATEGIC DREAM LOUNGE LLC,355 W 16TH ST,NEW YORK,40.7422931,-74.00330255
473,2601,"CLUB - TAVERN SERVING LIQUOR, WINE, AND BEER CIDER",RACQUET & TENNIS CLUB,370 PARK AVE,NEW YORK,40.7589209,-73.97320061
474,2604,"BAR/TAVERN SERVING WINE, BEER AND CIDER",BELGO TMS LLC,000 BROADWAY PLAZA,NEW YORK,41.073475,-73.814073
475,2607,BAR/TAVERN SERVING BEER CIDER AND WINE,GHAR VENTURES INC,201 W 11TH ST,NEW YORK,40.7366017,-74.0012861
476,2617,BAR/TAVERN SERVING BEER WINE CIDER AND LIQUOR,AC WEIRTON LLC,3631 BROADWAY,NEW YORK,40.8957405,-73.8967221
477,2618,BAR/TAVERN/RESTAURANT SERVING LIQUOR WINE & BEER CIDER,BROADWATER & PEARL ASSOCIATES LLC,54 PEARL ST,NEW YORK,40.7034424,-74.011347
478,2620,BAR/TAVRN SERVING WINE BEER AND CIDER,LAMANO WEST VILLAGE LLC,37 39 CHRISTOPHER ST,NEW YORK,42.08339193,-75.9101803
479,2622,TAVERN RESTAURANT SERVING LIQUOR WINE AND BEER CIDER,PICANTE INC,3424 BROADWAY,NEW YORK,40.8226669,-73.9528891
480,2626,BAR/TAVERN SERVING BEER CIDER WINE AND LIQUOR,ALLYN LLC,16 1ST AVE,NEW YORK,40.7233979,-73.9880093
481,2631,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,READE STREET PUB NYC INC,135 READE STREET,NEW YORK,40.71622745,-74.00974105
482,2636,"TAVERN SERVING  WINE, BEER AND CIDER",HIGHGATE HOTELS L P ,790 8TH AVE,NEW YORK,40.7613083,-73.98644668
483,2642,CLUB SERVING BEER CIDER AND WINE ,AMERICAN YOUTH HOSTELS INC ,891 AMSTERDAM AVE,NEW YORK ,40.79870795,-73.96662555
484,2644,RESTAURANT/BAR SERVING LIQUOR BEER CIDER AND WINE,GREENWOOD LAKE GROUP LLC,3612 BROADWAY,NEW YORK,40.8287067,-73.9484556
485,2651,"MUSIC VENUE/CABARET SERVING LIQUOR, WINE, BEER AND CIDER",FACILITY CONCESSION SERVICES INC,610 W 56TH ST,NEW YORK,40.769709,-73.992768
486,2652,TAVERN SERVING BEER WINE CIDER & LIQUOR,LINCOLN CTR PERFORMING ARTS & REST SERVICES I LLC,1941 47 BROADWAY,NEW YORK,40.8957405,-73.8967221
487,2654,TAVERN SERVING BEER CIDER AND WINE,RENO PRODUCTIONS INC,407 409 W 43RD ST,NEW YORK,40.757858,-73.9891695
488,2657,TAVERN RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,1650 BROADWAY ASSOCIATES INC,1650 BROADWAY,NEW YORK,40.7622424,-73.9832858
489,2664,"RESTAURANT/BAR SERVING LIQUOR, WINE, BEER, AND CIDER",380 EAST VENTURES LLC,380 3RD AVE,NEW YORK,40.74171425,-73.98149505
490,2665,"BAR/TAVERN SERVING WINE, BEER & CIDER",1372 1ST AVE WINE BAR CORP,1372 1ST AVE,NEW YORK,40.7685267,-73.95506761
491,2674,"TAVERN/BAR/CAFE SERVING WINE, BEER AND CIDER",CARMINE STREET BEERS INC,52A CARMINE ST,NEW YORK,40.72986796,-74.00363782
492,2677,TAVERN SERVING CIDER LIQUOR WINE & BEER,BGHO LLC,696 10TH AVENUE,NEW YORK,40.7637253,-73.9921356
493,2678,CLUB RESTAURANT SERVING BEER WINE CIDER & LIQUOR,COLONY CLUB,564 PARK AVE,NEW YORK,40.7650752,-73.9685269
494,2688,"ADULT ESTABLISHMENT/BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",725 EATERY CORP,725 7TH AVE,NEW YORK,40.75992945,-73.98369946
